"","Date","Wind_speed","Method","Comments","Site"
"333",2012-12-25,0.477083333333333,"VantagePro","","SEGC"
"334",2012-12-26,1.07291666666667,"VantagePro","","SEGC"
"335",2012-12-27,0.714583333333333,"VantagePro","","SEGC"
"336",2012-12-28,0.214583333333333,"VantagePro","","SEGC"
"337",2012-12-29,0.51875,"VantagePro","","SEGC"
"338",2012-12-30,0.8625,"VantagePro","","SEGC"
"339",2012-12-31,0.539583333333333,"VantagePro","","SEGC"
"340",2013-01-01,0.247916666666667,"VantagePro","","SEGC"
"341",2013-01-02,0.822916666666667,"VantagePro","","SEGC"
"342",2013-01-03,0.88125,"VantagePro","","SEGC"
"343",2013-01-04,0.972916666666667,"VantagePro","","SEGC"
"344",2013-01-05,0.91875,"VantagePro","","SEGC"
"345",2013-01-06,0.8375,"VantagePro","","SEGC"
"346",2013-01-07,0.69375,"VantagePro","","SEGC"
"347",2013-01-08,0.414583333333333,"VantagePro","","SEGC"
"348",2013-01-09,0.258333333333333,"VantagePro","","SEGC"
"349",2013-01-10,0.691666666666667,"VantagePro","","SEGC"
"350",2013-01-11,0.945833333333333,"VantagePro","","SEGC"
"351",2013-01-12,0.627083333333333,"VantagePro","","SEGC"
"352",2013-01-13,0.533333333333333,"VantagePro","","SEGC"
"353",2013-01-14,0.69375,"VantagePro","","SEGC"
"354",2013-01-15,0.6625,"VantagePro","","SEGC"
"355",2013-01-16,0.566666666666667,"VantagePro","","SEGC"
"356",2013-01-17,0.45625,"VantagePro","","SEGC"
"357",2013-01-18,0.664583333333333,"VantagePro","","SEGC"
"358",2013-01-19,0.435416666666667,"VantagePro","","SEGC"
"359",2013-01-20,0.375,"VantagePro","","SEGC"
"360",2013-01-21,0.997916666666667,"VantagePro","","SEGC"
"361",2013-01-22,0.925,"VantagePro","","SEGC"
"362",2013-01-23,1.1125,"VantagePro","","SEGC"
"363",2013-01-24,0.952083333333333,"VantagePro","","SEGC"
"364",2013-01-25,0.49375,"VantagePro","","SEGC"
"365",2013-01-26,1.39166666666667,"VantagePro","","SEGC"
"366",2013-01-27,0.7375,"VantagePro","","SEGC"
"367",2013-01-28,0.522916666666667,"VantagePro","","SEGC"
"368",2013-01-29,0.96875,"VantagePro","","SEGC"
"369",2013-01-30,0.879166666666667,"VantagePro","","SEGC"
"370",2013-01-31,0.516666666666667,"VantagePro","","SEGC"
"371",2013-02-01,0.829166666666667,"VantagePro","","SEGC"
"372",2013-02-02,0.5625,"VantagePro","","SEGC"
"373",2013-02-03,0.379166666666667,"VantagePro","","SEGC"
"374",2013-02-04,0.51875,"VantagePro","","SEGC"
"375",2013-02-05,0.53125,"VantagePro","","SEGC"
"376",2013-02-06,0.664583333333333,"VantagePro","","SEGC"
"377",2013-02-07,0.522916666666667,"VantagePro","","SEGC"
"378",2013-02-08,0.80625,"VantagePro","","SEGC"
"379",2013-02-09,0.810416666666667,"VantagePro","","SEGC"
"380",2013-02-10,0.595833333333333,"VantagePro","","SEGC"
"381",2013-02-11,0.535416666666667,"VantagePro","","SEGC"
"382",2013-02-12,0.816666666666667,"VantagePro","","SEGC"
"383",2013-02-13,0.73125,"VantagePro","","SEGC"
"384",2013-02-14,1.0375,"VantagePro","","SEGC"
"385",2013-02-15,0.602083333333333,"VantagePro","","SEGC"
"386",2013-02-16,0.770833333333333,"VantagePro","","SEGC"
"387",2013-02-17,1.26875,"VantagePro","","SEGC"
"388",2013-02-18,1.08333333333333,"VantagePro","","SEGC"
"389",2013-02-19,0.822916666666667,"VantagePro","","SEGC"
"390",2013-02-20,0.43125,"VantagePro","","SEGC"
"391",2013-02-21,0.63125,"VantagePro","","SEGC"
"392",2013-02-22,0.435416666666667,"VantagePro","","SEGC"
"393",2013-02-23,0.770833333333333,"VantagePro","","SEGC"
