"","Date","Solar_radiation","Method","Comments","Site"
"930",2014-01-30,293.68,"SKYE","","SEGC"
"931",2014-10-10,243.855208333333,"SKYE","","SEGC"
"932",2014-10-11,173.415208333333,"SKYE","","SEGC"
"933",2014-10-12,202.333125,"SKYE","","SEGC"
"934",2014-10-13,210.727916666667,"SKYE","","SEGC"
"935",2014-10-14,184.603125,"SKYE","","SEGC"
"936",2014-10-15,244.8725,"SKYE","","SEGC"
"937",2014-10-16,265.732083333333,"SKYE","","SEGC"
"938",2014-10-17,182.790208333333,"SKYE","","SEGC"
"939",2014-10-18,116.4175,"SKYE","","SEGC"
"940",2014-10-19,93.1166666666667,"SKYE","","SEGC"
"941",2014-10-20,214.492291666667,"SKYE","","SEGC"
"942",2014-10-21,204.047916666667,"SKYE","","SEGC"
"943",2014-10-22,216.543958333333,"SKYE","","SEGC"
"944",2014-10-23,271.256666666667,"SKYE","","SEGC"
"945",2014-10-24,187.271875,"SKYE","","SEGC"
"946",2014-10-25,124.00375,"SKYE","","SEGC"
"947",2014-10-26,205.217916666667,"SKYE","","SEGC"
"948",2014-10-27,207.548958333333,"SKYE","","SEGC"
"949",2014-10-28,220.776666666667,"SKYE","","SEGC"
"950",2014-10-29,295.797708333333,"SKYE","","SEGC"
"951",2014-10-30,199.184791666667,"SKYE","","SEGC"
"952",2014-10-31,147.040416666667,"SKYE","","SEGC"
"953",2014-11-01,202.654166666667,"SKYE","","SEGC"
"954",2014-11-02,249.34375,"SKYE","","SEGC"
"955",2014-11-03,139.577291666667,"SKYE","","SEGC"
"956",2014-11-04,275.823333333333,"SKYE","","SEGC"
"957",2014-11-05,169.627708333333,"SKYE","","SEGC"
"958",2014-11-06,165.892916666667,"SKYE","","SEGC"
"959",2014-11-07,233.234583333333,"SKYE","","SEGC"
"960",2014-11-08,257.796666666667,"SKYE","","SEGC"
"961",2014-11-09,217.708333333333,"SKYE","","SEGC"
"962",2014-11-10,163.790833333333,"SKYE","","SEGC"
"963",2014-11-11,219.255833333333,"SKYE","","SEGC"
"964",2014-11-12,103.080625,"SKYE","","SEGC"
"965",2014-11-13,226.539791666667,"SKYE","","SEGC"
"966",2014-11-14,231.645,"SKYE","","SEGC"
"967",2014-11-15,283.301666666667,"SKYE","","SEGC"
"968",2014-11-16,161.814166666667,"SKYE","","SEGC"
"969",2014-11-17,157.366216216216,"SKYE","","SEGC"
"970",2014-11-18,131.5575,"SKYE","","SEGC"
"971",2014-11-19,145.419375,"SKYE","","SEGC"
"972",2014-11-20,111.883541666667,"SKYE","","SEGC"
"973",2014-11-21,260.905625,"SKYE","","SEGC"
"974",2014-11-22,230.411041666667,"SKYE","","SEGC"
"975",2014-11-23,260.75875,"SKYE","","SEGC"
"976",2014-11-24,221.93,"SKYE","","SEGC"
"977",2014-11-25,159.791458333333,"SKYE","","SEGC"
"978",2014-11-26,254.247916666667,"SKYE","","SEGC"
"979",2014-11-27,182.955416666667,"SKYE","","SEGC"
"980",2014-11-28,176.0475,"SKYE","","SEGC"
"981",2014-11-29,183.409583333333,"SKYE","","SEGC"
"982",2014-11-30,244.373333333333,"SKYE","","SEGC"
"983",2014-12-01,152.5925,"SKYE","","SEGC"
"984",2014-12-02,120.824166666667,"SKYE","","SEGC"
"985",2014-12-03,221.830416666667,"SKYE","","SEGC"
"986",2014-12-04,102.953333333333,"SKYE","","SEGC"
"987",2014-12-05,195.434166666667,"SKYE","","SEGC"
"988",2014-12-06,186.720208333333,"SKYE","","SEGC"
"989",2014-12-07,119.693125,"SKYE","","SEGC"
"990",2014-12-08,134.73,"SKYE","","SEGC"
"991",2014-12-09,170.199583333333,"SKYE","","SEGC"
"992",2014-12-10,153.758125,"SKYE","","SEGC"
"993",2014-12-11,69.01,"SKYE","","SEGC"
"994",2014-12-12,182.28125,"SKYE","","SEGC"
"995",2014-12-13,204.905625,"SKYE","","SEGC"
"996",2014-12-14,65.904375,"SKYE","","SEGC"
"997",2014-12-15,99.4629166666667,"SKYE","","SEGC"
"998",2014-12-16,172.614791666667,"SKYE","","SEGC"
"999",2014-12-17,195.810625,"SKYE","","SEGC"
"1000",2014-12-18,225.622708333333,"SKYE","","SEGC"
"1001",2014-12-19,132.166875,"SKYE","","SEGC"
"1002",2014-12-20,58.6435416666667,"SKYE","","SEGC"
"1003",2014-12-21,114.824166666667,"SKYE","","SEGC"
"1004",2014-12-22,140.238541666667,"SKYE","","SEGC"
"1005",2014-12-23,169.400416666667,"SKYE","","SEGC"
"1006",2014-12-24,135.487083333333,"SKYE","","SEGC"
"1007",2014-12-25,187.86375,"SKYE","","SEGC"
"1008",2014-12-26,190.61375,"SKYE","","SEGC"
"1009",2014-12-27,169.817708333333,"SKYE","","SEGC"
"1010",2014-12-28,169.04875,"SKYE","","SEGC"
"1011",2014-12-29,80.8441666666667,"SKYE","","SEGC"
"1012",2014-12-30,180.1625,"SKYE","","SEGC"
"1013",2014-12-31,205.144166666667,"SKYE","","SEGC"
"1014",2015-01-01,176.783541666667,"SKYE","","SEGC"
"1015",2015-01-02,157.983958333333,"SKYE","","SEGC"
"1016",2015-01-03,128.390416666667,"SKYE","","SEGC"
"1017",2015-01-04,177.573541666667,"SKYE","","SEGC"
"1018",2015-01-05,228.974791666667,"SKYE","","SEGC"
"1019",2015-01-06,206.464166666667,"SKYE","","SEGC"
"1020",2015-01-07,189.300625,"SKYE","","SEGC"
"1021",2015-01-08,195.371458333333,"SKYE","","SEGC"
"1022",2015-01-09,186.276458333333,"SKYE","","SEGC"
"1023",2015-01-10,180.396666666667,"SKYE","","SEGC"
"1024",2015-01-11,200.636041666667,"SKYE","","SEGC"
"1025",2015-01-12,221.660416666667,"SKYE","","SEGC"
"1026",2015-01-13,215.966041666667,"SKYE","","SEGC"
"1027",2015-01-14,198.735416666667,"SKYE","","SEGC"
"1028",2015-01-15,195.280416666667,"SKYE","","SEGC"
"1029",2015-01-16,220.532083333333,"SKYE","","SEGC"
"1030",2015-01-17,192.394583333333,"SKYE","","SEGC"
"1031",2015-01-18,218.534791666667,"SKYE","","SEGC"
"1032",2015-01-19,235.660416666667,"SKYE","","SEGC"
"1033",2015-01-20,255.349791666667,"SKYE","","SEGC"
"1034",2015-01-21,127.389166666667,"SKYE","","SEGC"
"1035",2015-01-22,202.060416666667,"SKYE","","SEGC"
"1036",2015-01-23,184.760208333333,"SKYE","","SEGC"
"1037",2015-01-24,209.6925,"SKYE","","SEGC"
"1038",2015-01-25,141.138958333333,"SKYE","","SEGC"
"1039",2015-01-26,228.682916666667,"SKYE","","SEGC"
"1040",2015-01-27,117.311875,"SKYE","","SEGC"
"1041",2015-01-28,118.5575,"SKYE","","SEGC"
"1042",2015-01-29,238.520208333333,"SKYE","","SEGC"
"1043",2015-01-30,226.490416666667,"SKYE","","SEGC"
"1044",2015-01-31,237.742083333333,"SKYE","","SEGC"
"1045",2015-02-01,201.023541666667,"SKYE","","SEGC"
"1046",2015-02-02,113.944583333333,"SKYE","","SEGC"
"1047",2015-02-03,175.550416666667,"SKYE","","SEGC"
"1048",2015-02-04,224.298541666667,"SKYE","","SEGC"
"1049",2015-02-05,180.020625,"SKYE","","SEGC"
"1050",2015-02-06,186.635434782609,"SKYE","","SEGC"
"1051",2015-02-26,99.1868421052632,"SKYE","","SEGC"
"1052",2015-02-27,68.8825,"SKYE","","SEGC"
"1053",2015-02-28,176.995208333333,"SKYE","","SEGC"
"1054",2015-03-01,251.610416666667,"SKYE","","SEGC"
"1055",2015-03-02,195.154166666667,"SKYE","","SEGC"
"1056",2015-03-03,165.099375,"SKYE","","SEGC"
"1057",2015-03-04,208.349375,"SKYE","","SEGC"
"1058",2015-03-05,238.250208333333,"SKYE","","SEGC"
"1059",2015-03-06,162.450208333333,"SKYE","","SEGC"
"1060",2015-03-07,242.186666666667,"SKYE","","SEGC"
"1061",2015-03-08,247.600416666667,"SKYE","","SEGC"
"1062",2015-03-09,217.724791666667,"SKYE","","SEGC"
"1063",2015-03-10,164.67375,"SKYE","","SEGC"
"1064",2015-03-11,263.944791666667,"SKYE","","SEGC"
"1065",2015-03-12,287.44,"SKYE","","SEGC"
"1066",2015-03-13,220.63375,"SKYE","","SEGC"
"1067",2015-03-14,284.583958333333,"SKYE","","SEGC"
"1068",2015-03-15,200.31375,"SKYE","","SEGC"
"1069",2015-03-16,91.45875,"SKYE","","SEGC"
"1070",2015-03-17,222.354375,"SKYE","","SEGC"
"1071",2015-03-18,219.828333333333,"SKYE","","SEGC"
"1072",2015-03-19,196.944166666667,"SKYE","","SEGC"
"1073",2015-03-20,248.400416666667,"SKYE","","SEGC"
"1074",2015-03-21,256.158958333333,"SKYE","","SEGC"
"1075",2015-03-22,185.677916666667,"SKYE","","SEGC"
"1076",2015-03-23,246.207291666667,"SKYE","","SEGC"
"1077",2015-03-24,235.608125,"SKYE","","SEGC"
"1078",2015-03-25,283.562291666667,"SKYE","","SEGC"
"1079",2015-03-26,207.845,"SKYE","","SEGC"
"1080",2015-03-27,77.3605263157895,"SKYE","","SEGC"
"1081",2015-03-28,215.133125,"SKYE","","SEGC"
"1082",2015-03-29,252.24,"SKYE","","SEGC"
"1083",2015-03-30,195.762291666667,"SKYE","","SEGC"
"1084",2015-03-31,236.094583333333,"SKYE","","SEGC"
"1085",2015-04-01,214.386041666667,"SKYE","","SEGC"
"1086",2015-04-02,158.877708333333,"SKYE","","SEGC"
"1087",2015-04-03,118.615,"SKYE","","SEGC"
"1088",2015-04-04,213.210625,"SKYE","","SEGC"
"1089",2015-04-05,229.93875,"SKYE","","SEGC"
"1090",2015-04-06,259.824583333333,"SKYE","","SEGC"
"1091",2015-04-07,162.888125,"SKYE","","SEGC"
"1092",2015-04-08,215.43,"SKYE","","SEGC"
"1093",2015-04-09,213.740625,"SKYE","","SEGC"
"1094",2015-04-10,244.983333333333,"SKYE","","SEGC"
"1095",2015-04-11,150.297916666667,"SKYE","","SEGC"
"1096",2015-04-12,198.760416666667,"SKYE","","SEGC"
"1097",2015-04-13,166.49125,"SKYE","","SEGC"
"1098",2015-04-14,187.510208333333,"SKYE","","SEGC"
"1099",2015-04-15,127.42,"SKYE","","SEGC"
"1100",2015-04-16,212.803333333333,"SKYE","","SEGC"
"1101",2015-04-17,202.981666666667,"SKYE","","SEGC"
"1102",2015-04-18,239.563958333333,"SKYE","","SEGC"
"1103",2015-04-19,214.2175,"SKYE","","SEGC"
"1104",2015-04-20,269.953541666667,"SKYE","","SEGC"
"1105",2015-04-21,263.951666666667,"SKYE","","SEGC"
"1106",2015-04-22,266.261458333333,"SKYE","","SEGC"
"1107",2015-04-23,214.006041666667,"SKYE","","SEGC"
"1108",2015-04-24,104.084375,"SKYE","","SEGC"
"1109",2015-04-25,244.21875,"SKYE","","SEGC"
"1110",2015-04-26,138.632083333333,"SKYE","","SEGC"
"1111",2015-04-27,47.3794444444444,"SKYE","","SEGC"
"1112",2015-06-29,2.81909090909091,"SKYE","","SEGC"
"1113",2015-06-30,51.6960416666667,"SKYE","","SEGC"
"1114",2015-07-01,159.81375,"SKYE","","SEGC"
"1115",2015-07-02,87.3141666666667,"SKYE","","SEGC"
"1116",2015-07-03,120.898541666667,"SKYE","","SEGC"
"1117",2015-07-04,157.798333333333,"SKYE","","SEGC"
"1118",2015-07-05,144.72,"SKYE","","SEGC"
"1119",2015-07-06,138.580833333333,"SKYE","","SEGC"
"1120",2015-07-07,126.969375,"SKYE","","SEGC"
"1121",2015-07-08,154.242916666667,"SKYE","","SEGC"
"1122",2015-07-09,177.787916666667,"SKYE","","SEGC"
"1123",2015-07-10,95.3070833333333,"SKYE","","SEGC"
"1124",2015-07-11,78.0225,"SKYE","","SEGC"
"1125",2015-07-12,86.2814583333333,"SKYE","","SEGC"
"1126",2015-07-13,101.5325,"SKYE","","SEGC"
"1127",2015-07-14,104.41875,"SKYE","","SEGC"
"1128",2015-07-15,102.405416666667,"SKYE","","SEGC"
"1129",2015-07-16,180.994375,"SKYE","","SEGC"
"1130",2015-07-17,114.770416666667,"SKYE","","SEGC"
"1131",2015-07-18,120.945,"SKYE","","SEGC"
"1132",2015-07-19,120.886666666667,"SKYE","","SEGC"
"1133",2015-07-20,116.596041666667,"SKYE","","SEGC"
"1134",2015-07-21,135.235833333333,"SKYE","","SEGC"
"1135",2015-07-22,151.891458333333,"SKYE","","SEGC"
"1136",2015-07-23,169.890833333333,"SKYE","","SEGC"
"1137",2015-07-24,159.555,"SKYE","","SEGC"
"1138",2015-07-25,151.874166666667,"SKYE","","SEGC"
"1139",2015-07-26,99.4654166666667,"SKYE","","SEGC"
"1140",2015-07-27,93.54875,"SKYE","","SEGC"
"1141",2015-07-28,188.461666666667,"SKYE","","SEGC"
"1142",2015-07-29,159.714042553191,"SKYE","","SEGC"
"1143",2015-07-30,137.872916666667,"SKYE","","SEGC"
"1144",2015-07-31,165.051458333333,"SKYE","","SEGC"
"1145",2015-08-01,129.07,"SKYE","","SEGC"
"1146",2015-08-02,203.06625,"SKYE","","SEGC"
"1147",2015-08-03,141.63,"SKYE","","SEGC"
"1148",2015-08-04,90.2695833333333,"SKYE","","SEGC"
"1149",2015-08-05,117.549583333333,"SKYE","","SEGC"
"1150",2015-08-06,190.765625,"SKYE","","SEGC"
"1151",2015-08-07,136.819791666667,"SKYE","","SEGC"
"1152",2015-08-08,85.1729166666667,"SKYE","","SEGC"
"1153",2015-08-09,122.900416666667,"SKYE","","SEGC"
"1154",2015-08-10,96.5254166666667,"SKYE","","SEGC"
"1155",2015-08-11,71.8877083333333,"SKYE","","SEGC"
"1156",2015-08-12,95.20625,"SKYE","","SEGC"
"1157",2015-08-13,127.465416666667,"SKYE","","SEGC"
"1158",2015-08-14,140.623958333333,"SKYE","","SEGC"
"1159",2015-08-15,116.80375,"SKYE","","SEGC"
"1160",2015-08-16,81.9479166666667,"SKYE","","SEGC"
"1161",2015-08-17,71.5920833333333,"SKYE","","SEGC"
"1162",2015-08-18,104.519166666667,"SKYE","","SEGC"
"1163",2015-08-19,118.026666666667,"SKYE","","SEGC"
"1164",2015-08-20,134.739166666667,"SKYE","","SEGC"
"1165",2015-08-21,141.779459459459,"SKYE","","SEGC"
"1166",2015-08-22,100.0475,"SKYE","","SEGC"
"1167",2015-08-23,122.750833333333,"SKYE","","SEGC"
"1168",2015-08-24,135.157708333333,"SKYE","","SEGC"
"1169",2015-08-25,140.539791666667,"SKYE","","SEGC"
"1170",2015-08-26,156.689166666667,"SKYE","","SEGC"
"1171",2015-08-27,113.098958333333,"SKYE","","SEGC"
"1172",2015-08-28,130.208958333333,"SKYE","","SEGC"
"1173",2015-08-29,140.066458333333,"SKYE","","SEGC"
"1174",2015-08-30,142.296458333333,"SKYE","","SEGC"
"1175",2015-08-31,163.320833333333,"SKYE","","SEGC"
"1176",2015-09-01,200.484583333333,"SKYE","","SEGC"
"1177",2015-09-02,123.226666666667,"SKYE","","SEGC"
"1178",2015-09-03,176.055416666667,"SKYE","","SEGC"
"1179",2015-09-04,119.571666666667,"SKYE","","SEGC"
"1180",2015-09-05,180.45125,"SKYE","","SEGC"
"1181",2015-09-06,65.3885416666667,"SKYE","","SEGC"
"1182",2015-09-07,112.817708333333,"SKYE","","SEGC"
"1183",2015-09-08,170.334166666667,"SKYE","","SEGC"
"1184",2015-09-09,174.704375,"SKYE","","SEGC"
"1185",2015-09-10,179.77875,"SKYE","","SEGC"
"1186",2015-09-11,164.310833333333,"SKYE","","SEGC"
"1187",2015-09-12,175.86375,"SKYE","","SEGC"
"1188",2015-09-13,179.143125,"SKYE","","SEGC"
"1189",2015-09-14,157.027291666667,"SKYE","","SEGC"
"1190",2015-09-15,122.61125,"SKYE","","SEGC"
"1191",2015-09-16,129.582916666667,"SKYE","","SEGC"
"1192",2015-09-17,137.252291666667,"SKYE","","SEGC"
"1193",2015-09-18,197.993958333333,"SKYE","","SEGC"
"1194",2015-09-19,154.887083333333,"SKYE","","SEGC"
"1195",2015-09-20,102.855,"SKYE","","SEGC"
"1196",2015-09-21,215.481041666667,"SKYE","","SEGC"
"1197",2015-09-22,245.67875,"SKYE","","SEGC"
"1198",2015-09-23,175.37625,"SKYE","","SEGC"
"1199",2015-09-24,216.64,"SKYE","","SEGC"
"1200",2015-09-25,173.288958333333,"SKYE","","SEGC"
"1201",2015-09-26,214.690833333333,"SKYE","","SEGC"
"1202",2015-09-27,256.484375,"SKYE","","SEGC"
"1203",2015-09-28,212.3325,"SKYE","","SEGC"
"1204",2015-09-29,145.834375,"SKYE","","SEGC"
"1205",2015-09-30,127.702702702703,"SKYE","","SEGC"
"1206",2015-10-01,219.473958333333,"SKYE","","SEGC"
"1207",2015-10-02,220.988333333333,"SKYE","","SEGC"
"1208",2015-10-03,193.672083333333,"SKYE","","SEGC"
"1209",2015-10-04,160.617708333333,"SKYE","","SEGC"
"1210",2015-10-05,191.117916666667,"SKYE","","SEGC"
"1211",2015-10-06,181.934166666667,"SKYE","","SEGC"
"1212",2015-10-07,241.594791666667,"SKYE","","SEGC"
"1213",2015-10-08,144.024166666667,"SKYE","","SEGC"
"1214",2015-10-09,133.963958333333,"SKYE","","SEGC"
"1215",2015-10-10,239.915833333333,"SKYE","","SEGC"
"1216",2015-10-11,235.667291666667,"SKYE","","SEGC"
"1217",2015-10-12,209.890833333333,"SKYE","","SEGC"
"1218",2015-10-13,198.91,"SKYE","","SEGC"
"1219",2015-10-14,153.456458333333,"SKYE","","SEGC"
"1220",2015-10-15,240.274583333333,"SKYE","","SEGC"
"1221",2015-10-16,173.580625,"SKYE","","SEGC"
"1222",2015-10-17,253.137916666667,"SKYE","","SEGC"
"1223",2015-10-18,172.976666666667,"SKYE","","SEGC"
"1224",2015-10-19,258.889583333333,"SKYE","","SEGC"
"1225",2015-10-20,199.831875,"SKYE","","SEGC"
"1226",2015-10-21,252.982083333333,"SKYE","","SEGC"
"1227",2015-10-22,221.359583333333,"SKYE","","SEGC"
"1228",2015-10-23,267.301458333333,"SKYE","","SEGC"
"1229",2015-10-24,255.245208333333,"SKYE","","SEGC"
"1230",2015-10-25,66.8189583333333,"SKYE","","SEGC"
"1231",2015-10-26,297.627708333333,"SKYE","","SEGC"
"1232",2015-10-27,129.990208333333,"SKYE","","SEGC"
"1233",2015-10-28,194.095,"SKYE","","SEGC"
"1234",2015-10-29,281.062916666667,"SKYE","","SEGC"
"1235",2015-10-30,240.837407407407,"SKYE","","SEGC"
