DateTime,Sap_flow,missing,gap_block,large_gap,Detrended_flow,smoothed_signal,daily_mean,detrended_daily_mean,short_trend,detrended_short,long_trend,detrended_long,short_trend_dday_diff,period,phenology,season,date
2024-11-20 21:20:00,4.00796,0.0,53.0,0.0,9.663398975834737,9.706686544488624,,0.5448332557608744,8.877981936530107,0.8287046079585156,8.627885387462845,1.0788011570257776,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 21:40:00,4.05135,0.0,53.0,0.0,9.706686544488624,9.663398975834737,,0.5015456871069865,8.870858398398466,0.7925405774362684,8.62280110760237,1.0405978682323642,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 22:00:00,3.23125,0.0,53.0,0.0,8.886495459440129,8.886495459440129,,-0.2753578292876195,8.868137698682917,0.0183577607572118,8.617517399256071,0.2689780601840574,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 22:20:00,3.2013,0.0,53.0,0.0,8.856465722690952,8.886495459440129,,-0.2753578292876195,8.868545489525662,0.0179499699144667,8.612291191310092,0.2742042681300365,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 22:40:00,3.63992,0.0,53.0,0.0,9.294964667047784,8.856465722690952,,-0.3053875660367957,8.869210587399042,-0.0127448647080896,8.606910990416775,0.2495547322741771,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 23:00:00,3.1467,0.0,53.0,0.0,8.801648721272793,8.801648721272793,,-0.3602045674549554,8.871198291506179,-0.0695495702333861,8.601821890854842,0.1998268304179511,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 23:20:00,2.66853,0.0,53.0,0.0,8.32336873367381,8.504349592850007,,-0.6575036958777414,8.871634299674481,-0.3672847068244742,8.597226622080461,-0.0928770292304541,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 23:40:00,2.84957,0.0,53.0,0.0,8.504349592850007,8.32336873367381,,-0.8384845550539382,8.871038799440768,-0.5476700657669582,8.593832556150753,-0.2704638224769429,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-21 00:00:00,2.55913,0.0,53.0,0.0,8.21382038307434,8.21382038307434,8.605081415457157,-0.3912610323828165,8.864183747531294,-0.650363364456954,8.590438490221043,-0.3766181071467027,-0.3670088265376012,rainy_transition_2,post-flush,ON,2024-11-21
2024-11-21 00:20:00,2.24715,0.0,53.0,0.0,7.901818111852734,8.21382038307434,,-0.3912610323828165,8.858726403001922,-0.644906019927582,8.5873531416238,-0.3735327585494588,-0.3670088265376012,rainy_transition_2,post-flush,ON,2024-11-21
2024-11-21 00:40:00,2.56906,0.0,53.0,0.0,8.223742883545443,8.223742883545443,,-0.3813385319117142,8.853272141494212,-0.6295292579487697,8.584365896579564,-0.3606230130341217,-0.3670088265376012,rainy_transition_2,post-flush,ON,2024-11-21
