DateTime,Diameter (cm),missing,gap_block,large_gap,Growth_cumulative,smoothed_signal,daily_mean,detrended_daily_mean,short_trend,detrended_short,long_trend,detrended_long,short_trend_dday_diff,period,phenology,season,date
2024-10-09 13:20:00,89.75784,0.0,61.0,0.0,1.2578400000000016,1.2578600000000015,,-0.0009270138888865,1.2595540416666666,-0.001694041666665,1.2584628333333332,-0.0006028333333316,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 13:40:00,89.75746000000001,0.0,61.0,0.0,1.257459999999999,1.2574799999999988,,-0.0013070138888891,1.2594910671296298,-0.0020110671296307,1.258496722222222,-0.0010167222222232,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 14:00:00,89.75712,0.0,61.0,0.0,1.2571199999999976,1.2571399999999977,,-0.0016470138888905,1.259427752314815,-0.0022877523148173,1.258530611111111,-0.0013906111111134,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 14:20:00,89.75675,0.0,61.0,0.0,1.256749999999998,1.256764999999998,,-0.0020220138888901,1.2593641342592594,-0.0025991342592614,1.2585645074074074,-0.0017995074074094,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 14:40:00,89.7565,0.0,61.0,0.0,1.2565000000000026,1.256510000000003,,-0.0022770138888851,1.2593005208333334,-0.0027905208333304,1.258598472222222,-0.0020884722222191,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 15:00:00,89.75631,0.0,61.0,0.0,1.2563099999999991,1.2563199999999988,,-0.0024670138888893,1.2592369560185186,-0.0029169560185197,1.2586324537037037,-0.0023124537037048,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 15:20:00,89.75613000000001,0.0,61.0,0.0,1.2561300000000046,1.256140000000005,,-0.0026470138888831,1.2591733541666668,-0.0030333541666618,1.258665732407407,-0.0025257324074023,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 15:40:00,89.75591999999999,0.0,61.0,0.0,1.2559199999999977,1.255929999999998,,-0.0028570138888902,1.259109662037037,-0.0031796620370391,1.2586978055555555,-0.0027678055555575,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 16:00:00,89.75575,0.0,61.0,0.0,1.255749999999999,1.2557549999999984,,-0.0030320138888896,1.259046087962963,-0.0032910879629644,1.25872975,-0.0029747500000013,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
2024-10-09 16:20:00,89.75559000000001,0.0,61.0,0.0,1.2555900000000009,1.2556000000000012,,-0.0031870138888869,1.2589825486111113,-0.0033825486111099,1.2587617319444444,-0.0031617319444431,-0.0022488751768259,rainy_transition_2,pre-flush,ON,2024-10-09
